iso2c,iso3c,country,year,gdp_percap,life_expect,population,birth_rate,neonat_mortal_rate,region,income
PS,PSE,West Bank and Gaza,2005,4010.147761,71.47087805,3320396,37.3,14.9,Middle East & North Africa,Lower middle income
PS,PSE,West Bank and Gaza,1997,2560.86096,70.14039024,2706518,42.7,17.7,Middle East & North Africa,Lower middle income
PS,PSE,West Bank and Gaza,1998,3178.090712,70.36941463,2776568,42.1,17.2,Middle East & North Africa,Lower middle income
PS,PSE,West Bank and Gaza,1999,3710.124435,70.57492683,2848431,41.4,16.7,Middle East & North Africa,Lower middle income
PS,PSE,West Bank and Gaza,2004,3592.666868,71.33946341,3236626,38.1,15.3,Middle East & North Africa,Lower middle income
PS,PSE,West Bank and Gaza,2001,3106.931624,70.92226829,2997784,40.2,16.1,Middle East & North Africa,Lower middle income
PS,PSE,West Bank and Gaza,2011,4356.341825,72.38539024,3927051,33.344,13.1,Middle East & North Africa,Lower middle income
PS,PSE,West Bank and Gaza,2012,4931.002184,72.55885366,4046901,33.143,12.8,Middle East & North Africa,Lower middle income
PS,PSE,West Bank and Gaza,2009,4053.048933,72.05109756,3702218,33.699,13.6,Middle East & North Africa,Lower middle income
PS,PSE,West Bank and Gaza,2010,4078.495891,72.21492683,3811102,33.527,13.4,Middle East & North Africa,Lower middle income
PS,PSE,West Bank and Gaza,2014,4544.245659,72.90402439,4294682,32.661,12.1,Middle East & North Africa,Lower middle income
PS,PSE,West Bank and Gaza,2000,3331.356147,70.75890244,2922153,40.9,16.4,Middle East & North Africa,Lower middle income
PS,PSE,West Bank and Gaza,2013,4655.840516,72.7322439,4169506,32.918,12.4,Middle East & North Africa,Lower middle income
PT,PRT,Portugal,2005,22072.65075,78.07073171,10503330,10.4,2.3,Europe & Central Asia,High income: OECD
PT,PRT,Portugal,2008,26095.78141,78.52439024,10558177,9.9,2.1,Europe & Central Asia,High income: OECD
PT,PRT,Portugal,2004,20297.60399,77.67073171,10483861,10.4,2.6,Europe & Central Asia,High income: OECD
PT,PRT,Portugal,1994,12886.13242,74.91463415,9991525,10.9,5.1,Europe & Central Asia,High income: OECD
PT,PRT,Portugal,2009,26208.85177,78.72682927,10568247,9.4,2.1,Europe & Central Asia,High income: OECD
PT,PRT,Portugal,2010,26943.02092,79.02682927,10573100,9.6,2.1,Europe & Central Asia,High income: OECD
PT,PRT,Portugal,2011,26932.40813,80.47073171,10557560,9.2,2.1,Europe & Central Asia,High income: OECD
PT,PRT,Portugal,1995,13670.88897,75.31219512,10026176,10.7,4.7,Europe & Central Asia,High income: OECD
PT,PRT,Portugal,2007,25221.573,78.32195122,10542964,9.7,2.1,Europe & Central Asia,High income: OECD
PT,PRT,Portugal,1990,11185.07877,73.96585366,9983218,11.7,7.2,Europe & Central Asia,High income: OECD
PT,PRT,Portugal,1993,12530.7196,74.51219512,9964675,11.4,5.5,Europe & Central Asia,High income: OECD
PT,PRT,Portugal,1992,12510.09851,74.31219512,9952494,11.5,6,Europe & Central Asia,High income: OECD
PT,PRT,Portugal,1996,14182.24639,75.26097561,10063945,11,4.3,Europe & Central Asia,High income: OECD
PT,PRT,Portugal,2006,23872.20178,78.4195122,10522288,10,2.2,Europe & Central Asia,High income: OECD
PT,PRT,Portugal,1997,15047.43995,75.41219512,10108977,11.2,4,Europe & Central Asia,High income: OECD
PT,PRT,Portugal,1998,15804.47131,75.71219512,10160196,11.2,3.8,Europe & Central Asia,High income: OECD
PT,PRT,Portugal,2012,27125.15443,80.37317073,10514844,8.5,2.1,Europe & Central Asia,High income: OECD
PT,PRT,Portugal,2000,17847.37308,76.31463415,10289898,11.7,3.4,Europe & Central Asia,High income: OECD
PT,PRT,Portugal,2002,19331.7294,77.06585366,10419631,11,3,Europe & Central Asia,High income: OECD
PT,PRT,Portugal,2003,19823.81783,77.2195122,10458821,10.8,2.8,Europe & Central Asia,High income: OECD
PT,PRT,Portugal,2014,28759.98446,80.72195122,10401062,7.9,2,Europe & Central Asia,High income: OECD
PT,PRT,Portugal,1999,16806.08157,75.96341463,10217828,11.4,3.5,Europe & Central Asia,High income: OECD
PT,PRT,Portugal,1991,12090.06507,74.01463415,9960235,11.7,6.6,Europe & Central Asia,High income: OECD
PT,PRT,Portugal,2013,27929.94681,80.72195122,10457295,7.9,2.1,Europe & Central Asia,High income: OECD
PT,PRT,Portugal,2001,18588.96494,76.81463415,10362722,10.9,3.2,Europe & Central Asia,High income: OECD
PW,PLW,Palau,2007,13416.13498,,20118,13.8,11.6,East Asia & Pacific,Upper middle income
PW,PLW,Palau,2006,13144.5549,,20012,12,12,East Asia & Pacific,Upper middle income
PW,PLW,Palau,1990,,69.06926829,15089,21.6,19.3,East Asia & Pacific,Upper middle income
PW,PLW,Palau,2010,12157.3001,,20470,11.9,10.6,East Asia & Pacific,Upper middle income
PW,PLW,Palau,1993,8736.363805,,16345,21.7,18.1,East Asia & Pacific,Upper middle income
PW,PLW,Palau,2008,12845.3008,,20227,14.5,11.3,East Asia & Pacific,Upper middle income
PW,PLW,Palau,2009,11700.53932,,20344,13.3,10.9,East Asia & Pacific,Upper middle income
PW,PLW,Palau,2013,13291.36817,,20919,13.1,9.6,East Asia & Pacific,Upper middle income
PW,PLW,Palau,2011,12947.90758,,20606,11.8,10.2,East Asia & Pacific,Upper middle income
PW,PLW,Palau,2002,12219.35817,,19575,13,13.7,East Asia & Pacific,Upper middle income
PW,PLW,Palau,1994,9311.554994,,16805,22.3,17.6,East Asia & Pacific,Upper middle income
PW,PLW,Palau,1991,10737.94635,,15471,22.3,18.9,East Asia & Pacific,Upper middle income
PW,PLW,Palau,1992,10006.24344,,15894,23.6,18.5,East Asia & Pacific,Upper middle income
PW,PLW,Palau,2005,13181.43646,69.12926829,19907,14,12.5,East Asia & Pacific,Upper middle income
PW,PLW,Palau,1997,11434.01561,,18123,18.3,16,East Asia & Pacific,Upper middle income
PW,PLW,Palau,1998,11534.05117,,18524,15.1,15.5,East Asia & Pacific,Upper middle income
PW,PLW,Palau,1995,10266.97003,71.84463415,17255,23.2,17,East Asia & Pacific,Upper middle income
PW,PLW,Palau,1996,11254.66542,,17695,20.2,16.5,East Asia & Pacific,Upper middle income
PW,PLW,Palau,2001,11389.04246,,19404,15.3,14.1,East Asia & Pacific,Upper middle income
PW,PLW,Palau,2012,13510.03458,,20756,12.7,9.9,East Asia & Pacific,Upper middle income
PW,PLW,Palau,2014,13965.90778,,21097,,9.3,East Asia & Pacific,Upper middle income
PW,PLW,Palau,2004,12676.92342,,19805,12.6,12.8,East Asia & Pacific,Upper middle income
PW,PLW,Palau,2003,11597.76027,,19700,15.4,13.3,East Asia & Pacific,Upper middle income
PW,PLW,Palau,2000,10802.46843,70.49365854,19174,14.5,14.6,East Asia & Pacific,Upper middle income
PW,PLW,Palau,1999,10870.4568,,18878,13.2,15,East Asia & Pacific,Upper middle income
PY,PRY,Paraguay,1997,5073.927266,69.32704878,4980346,29.429,19.1,Latin America & Caribbean,Lower middle income
PY,PRY,Paraguay,1991,4066.453389,68.19104878,4323402,32.993,22.1,Latin America & Caribbean,Lower middle income
PY,PRY,Paraguay,1992,4125.37911,68.37046341,4432738,32.415,21.6,Latin America & Caribbean,Lower middle income
PY,PRY,Paraguay,2006,5799.017847,71.49185366,5882797,23.649,14.9,Latin America & Caribbean,Lower middle income
PY,PRY,Paraguay,2008,6621.203833,71.89882927,6047131,23.034,13.9,Latin America & Caribbean,Lower middle income
PY,PRY,Paraguay,1994,4543.123153,68.7307561,4651222,31.289,20.5,Latin America & Caribbean,Lower middle income
PY,PRY,Paraguay,2000,4822.976061,70.07468293,5302703,27.079,17.7,Latin America & Caribbean,Lower middle income
PY,PRY,Paraguay,2002,4780.154483,70.59743902,5508615,25.57,16.7,Latin America & Caribbean,Lower middle income
PY,PRY,Paraguay,1998,5022.597514,69.56146341,5089306,28.687,18.6,Latin America & Caribbean,Lower middle income
PY,PRY,Paraguay,1999,4925.629615,69.81253659,5196935,27.893,18.3,Latin America & Caribbean,Lower middle income
PY,PRY,Paraguay,1990,3901.573552,68.01260976,4213740,33.579,22.7,Latin America & Caribbean,Lower middle income
PY,PRY,Paraguay,2007,6188.423416,71.69482927,5966160,23.338,14.4,Latin America & Caribbean,Lower middle income
PY,PRY,Paraguay,2003,4996.040368,70.84239024,5607948,24.944,16.3,Latin America & Caribbean,Lower middle income
PY,PRY,Paraguay,1995,4840.225631,68.91521951,4760853,30.718,19.9,Latin America & Caribbean,Lower middle income
PY,PRY,Paraguay,1996,4893.255335,69.11280488,4870695,30.105,19.5,Latin America & Caribbean,Lower middle income
PY,PRY,Paraguay,2001,4797.718424,70.33985366,5406625,26.291,17.2,Latin America & Caribbean,Lower middle income
PY,PRY,Paraguay,2014,8943.914457,72.92170732,6552518,21.368,11.4,Latin America & Caribbean,Lower middle income
PY,PRY,Paraguay,2009,6322.524743,72.10231707,6127847,22.728,13.5,Latin America & Caribbean,Lower middle income
PY,PRY,Paraguay,2010,7142.057039,72.30129268,6209877,22.419,13,Latin America & Caribbean,Lower middle income
PY,PRY,Paraguay,1993,4325.498383,68.55085366,4541902,31.847,21,Latin America & Caribbean,Lower middle income
PY,PRY,Paraguay,2011,7504.677492,72.48719512,6293763,22.117,12.6,Latin America & Caribbean,Lower middle income
PY,PRY,Paraguay,2013,8515.439486,72.79917073,6465669,21.588,11.8,Latin America & Caribbean,Lower middle income
PY,PRY,Paraguay,2004,5251.988258,71.07117073,5703742,24.422,15.8,Latin America & Caribbean,Lower middle income
PY,PRY,Paraguay,2005,5448.981171,71.28631707,5795493,23.998,15.4,Latin America & Caribbean,Lower middle income
PY,PRY,Paraguay,2012,7447.174726,72.654,6379162,21.837,12.2,Latin America & Caribbean,Lower middle income
QA,QAT,Qatar,1996,,76.0024878,511864,20.501,7.9,Middle East & North Africa,High income
QA,QAT,Qatar,1998,,76.25556098,548618,20.138,7.2,Middle East & North Africa,High income
QA,QAT,Qatar,2014,141442.2155,78.59680488,2172065,11.886,4,Middle East & North Africa,High income
QA,QAT,Qatar,1993,,75.59014634,492120,21.168,9.3,Middle East & North Africa,High income
QA,QAT,Qatar,1997,,76.13053659,528213,20.328,7.5,Middle East & North Africa,High income
QA,QAT,Qatar,2001,89116.28958,76.60743902,613720,19.027,6.2,Middle East & North Africa,High income
QA,QAT,Qatar,2008,116435.5226,77.4487561,1388962,13.036,4.8,Middle East & North Africa,High income
QA,QAT,Qatar,2004,105356.4511,76.91607317,732096,16.553,5.5,Middle East & North Africa,High income
QA,QAT,Qatar,2000,86725.54203,76.4955122,593453,19.543,6.5,Middle East & North Africa,High income
QA,QAT,Qatar,2011,134117.4309,78.02780488,1905437,12.063,4.4,Middle East & North Africa,High income
QA,QAT,Qatar,2012,135421.724,78.22765854,2015624,11.989,4.3,Middle East & North Africa,High income
QA,QAT,Qatar,1995,,75.86990244,501019,20.686,8.3,Middle East & North Africa,High income
QA,QAT,Qatar,2013,138067.097,78.4184878,2101288,11.94,4.1,Middle East & North Africa,High income
QA,QAT,Qatar,2010,125088.006,77.8255122,1765513,12.223,4.5,Middle East & North Africa,High income
QA,QAT,Qatar,1990,,75.11607317,476478,22.617,11.3,Middle East & North Africa,High income
QA,QAT,Qatar,1999,,76.37704878,570643,19.895,6.8,Middle East & North Africa,High income
QA,QAT,Qatar,2009,114656.7792,77.62980488,1591151,12.536,4.6,Middle East & North Africa,High income
QA,QAT,Qatar,1994,,75.73278049,495179,20.901,8.8,Middle East & North Africa,High income
QA,QAT,Qatar,2007,114340.4684,77.28685366,1178955,13.725,4.9,Middle East & North Africa,High income
QA,QAT,Qatar,2005,102253.0499,77.02353659,836924,15.55,5.2,Middle East & North Africa,High income
QA,QAT,Qatar,1991,,75.28229268,485114,21.975,10.6,Middle East & North Africa,High income
QA,QAT,Qatar,2006,112591.9241,77.14560976,988448,14.581,5,Middle East & North Africa,High income
QA,QAT,Qatar,1992,,75.4404878,489668,21.514,9.9,Middle East & North Africa,High income
QA,QAT,Qatar,2003,94236.60383,76.81468293,668165,17.506,5.7,Middle East & North Africa,High income
QA,QAT,Qatar,2002,93823.40513,76.71331707,634388,18.341,6,Middle East & North Africa,High income
RO,ROU,Romania,1990,5504.368986,69.74121951,23201835,13.6,13.5,Europe & Central Asia,Upper middle income
RO,ROU,Romania,1991,4996.061229,69.78439024,23001155,12,13.4,Europe & Central Asia,Upper middle income
RO,ROU,Romania,1998,5316.810386,69.80731707,22507344,10.5,13.1,Europe & Central Asia,Upper middle income
RO,ROU,Romania,1993,4896.475986,69.56341463,22763280,11,13.3,Europe & Central Asia,Upper middle income
RO,ROU,Romania,2003,7799.314617,71.3097561,21574326,9.8,12.8,Europe & Central Asia,Upper middle income
RO,ROU,Romania,1992,4704.257883,69.78439024,22794284,11.4,13.3,Europe & Central Asia,Upper middle income
RO,ROU,Romania,2002,7090.24532,71.0097561,21730496,9.7,13,Europe & Central Asia,Upper middle income
RO,ROU,Romania,2004,8911.807882,71.59427561,21451748,10.1,12.3,Europe & Central Asia,Upper middle income
RO,ROU,Romania,1994,5204.864642,69.5097561,22730211,10.9,13.2,Europe & Central Asia,Upper middle income
RO,ROU,Romania,2014,20372.07018,75.06341463,19908979,9.2,6.5,Europe & Central Asia,Upper middle income
RO,ROU,Romania,1997,5584.155603,69.00487805,22553978,10.5,13.1,Europe & Central Asia,Upper middle income
RO,ROU,Romania,2009,15815.27855,73.3097561,20367487,10.9,8.5,Europe & Central Asia,Upper middle income
RO,ROU,Romania,1999,5429.226142,70.51219512,22472040,10.4,13.1,Europe & Central Asia,Upper middle income
RO,ROU,Romania,1995,5704.233684,69.45609756,22684270,10.4,13.1,Europe & Central Asia,Upper middle income
RO,ROU,Romania,2001,6509.410003,71.16097561,22131970,10,13,Europe & Central Asia,Upper middle income
RO,ROU,Romania,2012,18910.27827,74.41219512,20058035,10,7.1,Europe & Central Asia,Upper middle income
RO,ROU,Romania,2008,15989.64005,72.56585366,20537875,10.8,9.2,Europe & Central Asia,Upper middle income
RO,ROU,Romania,2013,19572.63406,75.06341463,19983693,9.1,6.8,Europe & Central Asia,Upper middle income
RO,ROU,Romania,2000,5726.307872,71.16341463,22442971,10.4,13.1,Europe & Central Asia,Upper middle income
RO,ROU,Romania,2007,13241.9749,72.56585366,20882982,10.3,10,Europe & Central Asia,Upper middle income
RO,ROU,Romania,2006,11420.0245,72.16341463,21193760,10.4,10.9,Europe & Central Asia,Upper middle income
RO,ROU,Romania,2005,9575.006808,71.87889512,21319685,10.4,11.7,Europe & Central Asia,Upper middle income
RO,ROU,Romania,2011,17624.5779,74.4097561,20147528,9.7,7.4,Europe & Central Asia,Upper middle income
RO,ROU,Romania,1996,6023.865735,69.10487805,22619004,10.2,13.1,Europe & Central Asia,Upper middle income
RO,ROU,Romania,2010,16579.84936,73.45853659,20246871,10.5,7.9,Europe & Central Asia,Upper middle income
RS,SRB,Serbia,2006,9889.713911,73.38536585,7411569,9.58,5.2,Europe & Central Asia,Upper middle income
RS,SRB,Serbia,2005,8860.521508,72.83414634,7440769,9.7,5.5,Europe & Central Asia,Upper middle income
RS,SRB,Serbia,1991,,71.48780488,7595636,11.9,16,Europe & Central Asia,Upper middle income
RS,SRB,Serbia,2004,8109.27006,72.68292683,7463157,10.5,6,Europe & Central Asia,Upper middle income
RS,SRB,Serbia,2014,13698.56643,75.53414634,7130576,9.3,4.3,Europe & Central Asia,Upper middle income
RS,SRB,Serbia,2000,5777.642372,71.58292683,7516346,9.8,7.7,Europe & Central Asia,Upper middle income
RS,SRB,Serbia,2007,10452.58188,73.63170732,7381579,9.22,5.1,Europe & Central Asia,Upper middle income
RS,SRB,Serbia,2008,11892.78712,73.88536585,7350222,9.4,5,Europe & Central Asia,Upper middle income
RS,SRB,Serbia,1994,,,7734639,,13.5,Europe & Central Asia,Upper middle income
RS,SRB,Serbia,1992,,,7646424,,15,Europe & Central Asia,Upper middle income
RS,SRB,Serbia,1990,,,7586000,,17.5,Europe & Central Asia,Upper middle income
RS,SRB,Serbia,2002,6765.697997,72.28536585,7496522,10.4,7.1,Europe & Central Asia,Upper middle income
RS,SRB,Serbia,1999,5225.608694,,7540401,9.6,8,Europe & Central Asia,Upper middle income
RS,SRB,Serbia,2003,7220.645046,72.43658537,7480591,10.6,6.6,Europe & Central Asia,Upper middle income
RS,SRB,Serbia,1993,,,7699307,,14.3,Europe & Central Asia,Upper middle income
RS,SRB,Serbia,1998,5837.278835,,7567745,10.09,8.6,Europe & Central Asia,Upper middle income
RS,SRB,Serbia,2013,13668.11716,75.18536585,7164132,9.2,4.4,Europe & Central Asia,Upper middle income
RS,SRB,Serbia,2010,11813.4578,74.33658537,7291436,9.4,4.8,Europe & Central Asia,Upper middle income
RS,SRB,Serbia,2001,6215.021359,72.23414634,7503433,10.5,7.5,Europe & Central Asia,Upper middle income
RS,SRB,Serbia,1997,5616.249652,72.03902439,7596501,10.49,9.5,Europe & Central Asia,Upper middle income
RS,SRB,Serbia,2009,11802.35253,73.98536585,7320807,9.6,4.9,Europe & Central Asia,Upper middle income
RS,SRB,Serbia,2011,12571.8955,74.53658537,7234099,9.1,4.7,Europe & Central Asia,Upper middle income
RS,SRB,Serbia,2012,13000.07329,74.83658537,7199077,9.3,4.5,Europe & Central Asia,Upper middle income
RS,SRB,Serbia,1996,5137.2106,,7617794,10.8,10.8,Europe & Central Asia,Upper middle income
RS,SRB,Serbia,1995,4920.721253,,7625357,11.3,12.2,Europe & Central Asia,Upper middle income
RU,RUS,Russian Federation,2007,16648.59349,67.49756098,142805088,11.3,7.7,Europe & Central Asia,Upper middle income
RU,RUS,Russian Federation,2006,14916.18526,66.64317073,143049528,10.4,8.3,Europe & Central Asia,Upper middle income
RU,RUS,Russian Federation,2010,20497.95231,68.85609756,142849449,12.5,6.3,Europe & Central Asia,Upper middle income
RU,RUS,Russian Federation,2008,20163.61168,67.84878049,142742350,12,7.2,Europe & Central Asia,Upper middle income
RU,RUS,Russian Federation,2005,11822.3709,65.47,143518523,10.2,9,Europe & Central Asia,Upper middle income
RU,RUS,Russian Federation,2014,25094.7271,70.36585366,143819569,13.3,5.2,Europe & Central Asia,Upper middle income
RU,RUS,Russian Federation,1991,7844.086114,68.47439024,148624000,12.1,14,Europe & Central Asia,Upper middle income
RU,RUS,Russian Federation,1990,8012.802317,68.90243902,148292000,13.4,14,Europe & Central Asia,Upper middle income
RU,RUS,Russian Federation,2009,19386.59368,68.60487805,142785342,12.3,6.7,Europe & Central Asia,Upper middle income
RU,RUS,Russian Federation,2001,7367.609061,65.48780488,145976083,9.1,11.9,Europe & Central Asia,Upper middle income
RU,RUS,Russian Federation,2002,8029.122652,65.08536585,145306046,9.8,11.2,Europe & Central Asia,Upper middle income
RU,RUS,Russian Federation,1992,6854.085483,66.87317073,148689000,10.7,14,Europe & Central Asia,Upper middle income
RU,RUS,Russian Federation,2004,10231.42645,65.42121951,144067054,10.4,9.7,Europe & Central Asia,Upper middle income
RU,RUS,Russian Federation,2013,24165.32683,70.36585366,143506911,13.2,5.4,Europe & Central Asia,Upper middle income
RU,RUS,Russian Federation,1993,6416.169193,64.93585366,148520000,9.4,14.2,Europe & Central Asia,Upper middle income
RU,RUS,Russian Federation,2003,9253.577429,65.00756098,144648257,10.2,10.5,Europe & Central Asia,Upper middle income
RU,RUS,Russian Federation,1994,5736.160138,64.46707317,148336000,9.5,14.3,Europe & Central Asia,Upper middle income
RU,RUS,Russian Federation,1999,5914.300411,66.04365854,147214392,8.3,13.1,Europe & Central Asia,Upper middle income
RU,RUS,Russian Federation,1998,5460.354978,66.78390244,147670692,8.8,13.5,Europe & Central Asia,Upper middle income
RU,RUS,Russian Federation,1997,5697.327822,66.95073171,147915307,8.6,13.8,Europe & Central Asia,Upper middle income
RU,RUS,Russian Federation,1996,5515.985165,66.19414634,148160042,8.9,14.1,Europe & Central Asia,Upper middle income
RU,RUS,Russian Federation,1995,5611.658378,65.22121951,148375726,9.3,14.3,Europe & Central Asia,Upper middle income
RU,RUS,Russian Federation,2000,6825.411391,65.34146341,146596557,8.7,12.5,Europe & Central Asia,Upper middle income
RU,RUS,Russian Federation,2011,24074.36458,69.65853659,142960868,12.6,6,Europe & Central Asia,Upper middle income
RU,RUS,Russian Federation,2012,25316.63579,70.36585366,143201676,13.3,5.7,Europe & Central Asia,Upper middle income
RW,RWA,Rwanda,1995,485.7220915,31.6345122,5912755,43.352,46.1,Sub-Saharan Africa,Low income
RW,RWA,Rwanda,1996,540.7160882,35.65919512,6097688,42.802,45.4,Sub-Saharan Africa,Low income
RW,RWA,Rwanda,1990,549.6198537,33.48512195,7259740,47.922,40.8,Sub-Saharan Africa,Low income
RW,RWA,Rwanda,1991,568.3805979,29.74582927,7071393,46.787,41.2,Sub-Saharan Africa,Low income
RW,RWA,Rwanda,2000,633.7507518,48.19236585,8021875,40.697,42.3,Sub-Saharan Africa,Low income
RW,RWA,Rwanda,2005,907.1073812,54.75160976,9008230,38.58,31.2,Sub-Saharan Africa,Low income
RW,RWA,Rwanda,2004,838.7034648,53.19763415,8828956,38.943,33.4,Sub-Saharan Africa,Low income
RW,RWA,Rwanda,1999,605.0001059,46.22607317,7585143,41.239,44,Sub-Saharan Africa,Low income
RW,RWA,Rwanda,2006,996.6718639,56.38665854,9231041,38.161,29.5,Sub-Saharan Africa,Low income
RW,RWA,Rwanda,1993,649.8877051,27.07890244,6300358,44.792,43.3,Sub-Saharan Africa,Low income
RW,RWA,Rwanda,1997,586.83326,39.80480488,6506118,42.292,45.8,Sub-Saharan Africa,Low income
RW,RWA,Rwanda,2003,775.7606251,51.81207317,8686469,39.306,35.7,Sub-Saharan Africa,Low income
RW,RWA,Rwanda,2013,1569.395831,63.39482927,11078095,32.689,20.4,Sub-Saharan Africa,Low income
RW,RWA,Rwanda,2007,1072.052347,57.946,9481083,37.643,28,Sub-Saharan Africa,Low income
RW,RWA,Rwanda,1994,346.9750253,28.56812195,5995987,44.003,46,Sub-Saharan Africa,Low income
RW,RWA,Rwanda,1998,596.171408,43.41519512,7047196,41.775,45.6,Sub-Saharan Africa,Low income
RW,RWA,Rwanda,2009,1230.524243,60.46597561,10024594,36.241,25.5,Sub-Saharan Africa,Low income
RW,RWA,Rwanda,2014,1667.332645,63.96565854,11341544,31.89,19.5,Sub-Saharan Africa,Low income
RW,RWA,Rwanda,2001,678.4020688,49.50768293,8329113,40.179,40.3,Sub-Saharan Africa,Low income
RW,RWA,Rwanda,1992,648.3438443,27.48365854,6712924,45.727,42,Sub-Saharan Africa,Low income
RW,RWA,Rwanda,2002,762.6580987,50.60480488,8539029,39.712,38,Sub-Saharan Africa,Low income
RW,RWA,Rwanda,2010,1301.696952,61.40178049,10293669,35.381,24.3,Sub-Saharan Africa,Low income
RW,RWA,Rwanda,2011,1397.224691,62.15536585,10556429,34.467,22.9,Sub-Saharan Africa,Low income
RW,RWA,Rwanda,2012,1510.67811,62.79936585,10817350,33.554,21.6,Sub-Saharan Africa,Low income
RW,RWA,Rwanda,2008,1181.54477,59.31534146,9750314,37.003,26.7,Sub-Saharan Africa,Low income
SA,SAU,Saudi Arabia,1991,24945.54538,69.59219512,16890555,34.554,20.9,Middle East & North Africa,High income
SA,SAU,Saudi Arabia,1990,22843.10037,69.16702439,16361453,35.517,22.3,Middle East & North Africa,High income
SA,SAU,Saudi Arabia,2014,52200.2268,74.33721951,30886545,20.139,8.2,Middle East & North Africa,High income
SA,SAU,Saudi Arabia,1999,26829.62029,72.29885366,20825955,27.118,12.9,Middle East & North Africa,High income
SA,SAU,Saudi Arabia,2012,49729.51749,74.01602439,29496047,20.993,8.7,Middle East & North Africa,High income
SA,SAU,Saudi Arabia,1994,25836.72981,70.75636585,18373412,31.716,17.2,Middle East & North Africa,High income
SA,SAU,Saudi Arabia,1995,25755.39033,71.10929268,18853670,30.784,16,Middle East & North Africa,High income
SA,SAU,Saudi Arabia,1998,27311.37864,72.04017073,20302193,28.009,13.5,Middle East & North Africa,High income
SA,SAU,Saudi Arabia,2010,43351.76769,73.70160976,28090647,21.754,9.3,Middle East & North Africa,High income
SA,SAU,Saudi Arabia,2013,50678.23953,74.17763415,30201051,20.576,8.5,Middle East & North Africa,High income
SA,SAU,Saudi Arabia,1992,25915.73931,69.99792683,17398523,33.601,19.6,Middle East & North Africa,High income
SA,SAU,Saudi Arabia,2003,29453.78144,72.99460976,23357887,24.246,11.2,Middle East & North Africa,High income
SA,SAU,Saudi Arabia,2000,28013.20959,72.52621951,21392273,26.275,12.4,Middle East & North Africa,High income
SA,SAU,Saudi Arabia,2001,28002.60433,72.71663415,22007937,25.507,11.9,Middle East & North Africa,High income
SA,SAU,Saudi Arabia,2008,41853.09966,73.4457561,26742842,22.395,9.9,Middle East & North Africa,High income
SA,SAU,Saudi Arabia,1996,26443.08106,71.44329268,19331311,29.853,15.1,Middle East & North Africa,High income
SA,SAU,Saudi Arabia,1993,25809.41717,70.38595122,17890529,32.654,18.5,Middle East & North Africa,High income
SA,SAU,Saudi Arabia,2007,38814.51442,73.34507317,26083522,22.695,10.2,Middle East & North Africa,High income
SA,SAU,Saudi Arabia,2011,47474.04338,73.85485366,28788438,21.388,9,Middle East & North Africa,High income
SA,SAU,Saudi Arabia,2002,27639.68947,72.87146341,22668102,24.829,11.6,Middle East & North Africa,High income
SA,SAU,Saudi Arabia,1997,26926.71553,71.75429268,19809633,28.925,14.2,Middle East & North Africa,High income
SA,SAU,Saudi Arabia,2004,32105.37336,73.09346341,24055573,23.755,10.9,Middle East & North Africa,High income
SA,SAU,Saudi Arabia,2005,34552.3445,73.177,24745230,23.347,10.7,Middle East & North Africa,High income
SA,SAU,Saudi Arabia,2006,36601.90395,73.25817073,25419994,23.003,10.5,Middle East & North Africa,High income
SA,SAU,Saudi Arabia,2009,41897.8915,73.56426829,27409491,22.087,9.6,Middle East & North Africa,High income
SB,SLB,Solomon Islands,2005,1426.119018,65.5534878,469306,34.68,14.4,East Asia & Pacific,Lower middle income
SB,SLB,Solomon Islands,2006,1534.731167,65.93460976,480716,34.409,14.5,East Asia & Pacific,Lower middle income
SB,SLB,Solomon Islands,2007,1651.874965,66.26680488,492075,34.063,14.5,East Asia & Pacific,Lower middle income
SB,SLB,Solomon Islands,1991,1233.775496,57.21385366,320764,39.531,15.6,East Asia & Pacific,Lower middle income
SB,SLB,Solomon Islands,2008,1763.154933,66.56121951,503410,33.637,14.3,East Asia & Pacific,Lower middle income
SB,SLB,Solomon Islands,2009,1655.210388,66.82468293,514767,33.132,14,East Asia & Pacific,Lower middle income
SB,SLB,Solomon Islands,1990,1158.601909,56.7047561,311849,39.996,16,East Asia & Pacific,Lower middle income
SB,SLB,Solomon Islands,1998,1634.849154,61.54363415,390489,36.202,14.6,East Asia & Pacific,Lower middle income
SB,SLB,Solomon Islands,2003,1278.507124,64.61409756,446352,35.061,14.3,East Asia & Pacific,Lower middle income
SB,SLB,Solomon Islands,2004,1343.430957,65.11287805,457841,34.889,14.3,East Asia & Pacific,Lower middle income
SB,SLB,Solomon Islands,1993,1430.268921,58.45458537,339490,38.508,15,East Asia & Pacific,Lower middle income
SB,SLB,Solomon Islands,2010,1752.11988,67.06565854,526177,32.555,13.8,East Asia & Pacific,Lower middle income
SB,SLB,Solomon Islands,1996,1675.351577,60.29658537,369438,37.004,14.6,East Asia & Pacific,Lower middle income
SB,SLB,Solomon Islands,1992,1382.307907,57.82112195,329984,39.028,15.3,East Asia & Pacific,Lower middle income
SB,SLB,Solomon Islands,2000,1371.662572,62.83673171,412336,35.615,14.4,East Asia & Pacific,Lower middle income
SB,SLB,Solomon Islands,2001,1256.852442,63.46560976,423535,35.403,14.3,East Asia & Pacific,Lower middle income
SB,SLB,Solomon Islands,2013,2114.881684,67.71892683,560685,30.578,12.9,East Asia & Pacific,Lower middle income
